PriceDate,Balanced-Superannuation,Growth-Superannuation,Alternative Growth-Superannuation,Sustainable Balanced-Superannuation,Conservative Balanced-Superannuation,Capital Stable-Superannuation,Overseas Shares-Superannuation,Australian Shares-Superannuation,Property-Superannuation,Fixed Interest-Superannuation,Cash-Superannuation,Balanced-Pension,Growth-Pension,Alternative Growth-Pension,Sustainable Balanced-Pension,Conservative Balanced-Pension,Capital Stable-Pension,Long-term-Pension,Overseas Shares-Pension,Australian Shares-Pension,Property-Pension,Fixed Interest-Pension,Cash-Pension
2022-05-19,2.308970,2.521050,2.260160,2.293620,1.860480,1.677340,2.989550,2.554150,2.422870,1.332800,1.212270,2.488810,2.752940,2.420520,2.515050,2.006550,1.777580,1.167906,3.351900,2.853370,2.657340,1.391850,1.251770
2022-05-18,2.321970,2.541170,2.272680,2.308590,1.868210,1.681420,3.018710,2.590180,2.422850,1.330440,1.212180,2.504670,2.776840,2.435280,2.532990,2.016090,1.782670,1.173915,3.387140,2.898870,2.657280,1.388850,1.251670
2022-05-17,2.329020,2.550870,2.279370,2.318530,1.872290,1.683770,3.076580,2.569930,2.422830,1.331020,1.212200,2.508960,2.783030,2.439670,2.540840,2.018470,1.784110,1.177027,3.456820,2.873310,2.657280,1.389580,1.251700
2022-05-16,2.320690,2.537930,2.271220,2.311450,1.867510,1.681400,3.041980,2.560410,2.422800,1.332990,1.212200,2.500250,2.769650,2.431390,2.533760,2.013540,1.781660,1.174320,3.415000,2.861320,2.657300,1.392100,1.251690
2022-05-13,2.319740,2.537120,2.269650,2.310480,1.866560,1.680740,3.048770,2.555330,2.422830,1.332470,1.212160,2.497940,2.767100,2.428540,2.531880,2.011650,1.780480,1.173340,3.423220,2.854940,2.657330,1.391440,1.251640
2022-05-12,2.301020,2.509120,2.252580,2.292180,1.855350,1.674290,2.996540,2.514650,2.422820,1.332620,1.212130,2.476540,2.735460,2.409470,2.510470,1.998750,1.772950,1.161516,3.360100,2.803600,2.657270,1.391630,1.251600
2022-05-11,2.306500,2.517920,2.257980,2.296560,1.858380,1.675570,2.982820,2.551380,2.422830,1.330020,1.212130,2.485710,2.749290,2.418010,2.518240,2.004130,1.775470,1.166323,3.343500,2.849980,2.657290,1.388310,1.251600
2022-05-10,2.309180,2.522160,2.261040,2.299820,1.859950,1.676140,3.003970,2.546320,2.422730,1.327610,1.212080,2.487400,2.752580,2.420520,2.520200,2.005320,1.775770,1.167806,3.369070,2.843610,2.657280,1.385250,1.251550
2022-05-09,2.311050,2.524960,2.263060,2.303640,1.861080,1.676740,2.988910,2.566040,2.422730,1.326660,1.212050,2.491420,2.758270,2.424460,2.525250,2.007860,1.777140,1.170249,3.350880,2.868520,2.657250,1.384030,1.251510
2022-05-06,2.326750,2.548360,2.278340,2.317470,1.871180,1.682700,3.044780,2.592880,2.421460,1.327810,1.212010,2.508360,2.783450,2.440710,2.540290,2.018880,1.783710,1.181779,3.418340,2.902390,2.655750,1.385510,1.251460
2022-05-05,2.343700,2.573790,2.293370,2.332420,1.882420,1.689920,3.076770,2.643520,2.418480,1.330570,1.212010,2.529380,2.814180,2.458840,2.559340,2.032880,1.792670,1.184388,3.457010,2.966330,2.652170,1.389020,1.251460
2022-05-04,2.350970,2.584750,2.300780,2.340300,1.886110,1.691400,3.138130,2.623710,2.418510,1.328310,1.212000,2.534070,2.821740,2.464000,2.565170,2.034810,1.793120,1.192191,3.531150,2.941330,2.652100,1.386140,1.251450
2022-05-03,2.347470,2.579400,2.297410,2.335110,1.884880,1.691270,3.115390,2.628080,2.418520,1.331050,1.212130,2.531540,2.817430,2.461350,2.560590,2.034230,1.793430,1.188866,3.503660,2.946870,2.652130,1.389630,1.251610
2022-05-02,2.350660,2.583520,2.299900,2.338490,1.887380,1.693340,3.120060,2.636960,2.418550,1.334150,1.212090,2.535540,2.822530,2.464440,2.564940,2.037310,1.795950,1.194734,3.509320,2.958090,2.652180,1.393590,1.251560
2022-04-29,2.355620,2.589900,2.303290,2.344680,1.890740,1.696030,3.110630,2.664770,2.414810,1.338480,1.212020,2.542940,2.832340,2.469800,2.573970,2.042350,1.799690,1.195548,3.497910,2.993260,2.647720,1.399110,1.251470
2022-04-28,2.358610,2.592940,2.306170,2.350480,1.892450,1.697340,3.147560,2.640840,2.414730,1.340380,1.212020,2.543200,2.831830,2.470460,2.577020,2.042330,1.800090,1.197677,3.542530,2.963070,2.647410,1.401520,1.251470
2022-04-27,2.342400,2.568480,2.290670,2.333510,1.882480,1.691630,3.095640,2.610960,2.414700,1.341560,1.212170,2.525320,2.805000,2.453600,2.558570,2.031160,1.793640,1.188624,3.479780,2.925350,2.647390,1.403030,1.251650
2022-04-26,2.344470,2.571530,2.292860,2.336460,1.884430,1.693180,3.088050,2.625150,2.414750,1.341880,1.212140,2.528940,2.809950,2.457120,2.562940,2.034230,1.795850,1.190684,3.470610,2.943280,2.647460,1.403430,1.251620
2022-04-22,2.363900,2.600830,2.310620,2.355690,1.895860,1.699640,3.126970,2.679470,2.414770,1.340470,1.212150,2.552370,2.844820,2.478100,2.585420,2.048270,1.803840,1.200418,3.517650,3.011910,2.647500,1.401630,1.251640
2022-04-21,2.379410,2.623200,2.324220,2.370700,1.905450,1.705840,3.158830,2.717800,2.414830,1.343310,1.212200,2.570850,2.871060,2.493880,2.602920,2.059740,1.811270,1.205844,3.556160,3.060310,2.647550,1.405260,1.251690
2022-04-20,2.380720,2.624640,2.325660,2.371560,1.906670,1.706980,3.174960,2.706650,2.414830,1.344470,1.212220,2.571110,2.870880,2.494360,2.602870,2.060300,1.812090,1.208123,3.575650,3.046250,2.647550,1.406730,1.251720
2022-04-19,2.381800,2.626180,2.326330,2.369180,1.907000,1.706960,3.182630,2.705770,2.414820,1.344720,1.212160,2.571870,2.872240,2.494810,2.600590,2.060450,1.811950,1.208715,3.584910,3.045140,2.647360,1.407050,1.251650
2022-04-14,2.376050,2.616890,2.320640,2.363380,1.904090,1.705970,3.169510,2.688930,2.414840,1.348610,1.212130,2.565330,2.861340,2.488210,2.593840,2.056840,1.810670,1.204306,3.569050,3.023960,2.647340,1.412010,1.251610
2022-04-13,2.373930,2.614050,2.318510,2.363330,1.902390,1.704690,3.179940,2.672950,2.415190,1.347150,1.212140,2.560990,2.855790,2.484260,2.592190,2.053680,1.808480,1.200818,3.581660,3.003810,2.647770,1.410150,1.251610
2022-04-12,2.365010,2.601190,2.310370,2.356050,1.896820,1.701240,3.145230,2.663690,2.414680,1.346580,1.212120,2.552260,2.842890,2.476240,2.585250,2.048080,1.804990,1.201335,3.539770,2.992160,2.647150,1.409420,1.251590
2022-04-11,2.367350,2.607000,2.311340,2.360480,1.898750,1.701840,3.169800,2.671760,2.378530,1.347410,1.212110,2.553480,2.847620,2.475790,2.588470,2.049260,1.804950,1.203404,3.569470,3.002370,2.603790,1.410480,1.251580
2022-04-08,2.371960,2.613270,2.314950,2.365950,1.900970,1.703100,3.194680,2.669810,2.378480,1.349150,1.212050,2.557320,2.852930,2.478490,2.592840,2.050810,1.805850,1.206999,3.599550,2.999950,2.603760,1.412700,1.251510
2022-04-07,2.368180,2.607240,2.311030,2.361120,1.898900,1.702180,3.186730,2.658980,2.378380,1.351160,1.212050,2.552810,2.845850,2.473940,2.587230,2.048320,1.804760,1.206982,3.589930,2.986300,2.603600,1.415250,1.251510
2022-04-06,2.368430,2.608970,2.310160,2.359710,1.899090,1.701930,3.176340,2.677910,2.368440,1.350820,1.212050,2.554260,2.849610,2.473980,2.587030,2.049380,1.804920,1.205226,3.577360,3.010200,2.591690,1.414820,1.251510
2022-04-05,2.374490,2.617820,2.315200,2.366150,1.903200,1.704840,3.195320,2.688640,2.368110,1.353710,1.212110,2.561080,2.859120,2.479240,2.594080,2.053900,1.808160,1.208910,3.600320,3.023740,2.591290,1.418500,1.251580
2022-04-04,2.381520,2.627950,2.320980,2.371700,1.907970,1.708020,3.240870,2.682560,2.368270,1.356480,1.212050,2.566390,2.867090,2.483310,2.598230,2.057700,1.810840,1.209495,3.655350,3.016090,2.591500,1.422040,1.251510
2022-04-01,2.377440,2.621940,2.317450,2.370530,1.905400,1.706410,3.226960,2.676250,2.368400,1.355930,1.212040,2.562090,2.860740,2.479700,2.596750,2.054950,1.809120,1.206361,3.638530,3.008170,2.591640,1.421330,1.251500
2022-03-31,2.373640,2.617270,2.313830,2.369420,1.903820,1.705560,3.217420,2.674140,2.353080,1.356260,1.212020,2.557980,2.855590,2.475700,2.595500,2.053230,1.808130,1.208301,3.627000,3.005520,2.573290,1.421750,1.251480
2022-03-30,2.381030,2.628070,2.320800,2.376990,1.908550,1.708520,3.248960,2.679880,2.353030,1.356480,1.212000,2.565080,2.866070,2.482370,2.602930,2.057850,1.811040,1.209991,3.665120,3.012780,2.573240,1.422040,1.251450
2022-03-29,2.379670,2.626750,2.319930,2.374210,1.907180,1.706990,3.259160,2.667800,2.353070,1.353210,1.212000,2.562250,2.863060,2.480360,2.598150,2.055430,1.808760,1.208356,3.677440,2.997540,2.573300,1.417870,1.251450
2022-03-28,2.368150,2.609390,2.308880,2.360260,1.899860,1.702620,3.216210,2.652070,2.353130,1.353020,1.212010,2.550110,2.845090,2.469130,2.583700,2.047840,1.804230,1.201929,3.625550,2.977700,2.573340,1.417630,1.251460
2022-03-25,2.362470,2.601300,2.302330,2.356500,1.896390,1.700640,3.198930,2.645750,2.353090,1.355970,1.211970,2.544190,2.836550,2.462040,2.579760,2.044100,1.802150,1.199019,3.604650,2.969770,2.572910,1.421390,1.251410
2022-03-24,2.360520,2.598380,2.300190,2.353830,1.895330,1.700150,3.199210,2.637850,2.353070,1.357280,1.211980,2.541580,2.832640,2.459200,2.576680,2.042580,1.801420,1.200090,3.604990,2.959790,2.572910,1.423050,1.251420
2022-03-23,2.357540,2.594810,2.297180,2.350620,1.893740,1.699140,3.188910,2.637470,2.353080,1.357530,1.211960,2.538930,2.829220,2.456180,2.573930,2.041060,1.800440,1.198394,3.592540,2.959330,2.572850,1.423370,1.251400
2022-03-22,2.360960,2.600360,2.299910,2.351310,1.895500,1.699820,3.225900,2.625420,2.353150,1.357620,1.211970,2.540310,2.832130,2.456850,2.573200,2.041290,1.800180,1.200870,3.637240,2.944130,2.572960,1.423490,1.251420
2022-03-21,2.350680,2.584760,2.289490,2.342880,1.889700,1.696950,3.201910,2.601580,2.353180,1.361860,1.211990,2.528600,2.814250,2.444980,2.563280,2.034550,1.796890,1.196028,3.608250,2.914050,2.572980,1.428880,1.251440
2022-03-18,2.353730,2.589260,2.291980,2.345470,1.892010,1.698630,3.215680,2.604340,2.353210,1.363320,1.211970,2.531540,2.818570,2.447270,2.566230,2.036870,1.798640,1.196126,3.624890,2.917580,2.573010,1.430740,1.251420
2022-03-17,2.347230,2.579860,2.286530,2.339020,1.888690,1.697050,3.194520,2.593200,2.353240,1.364110,1.211970,2.525080,2.808490,2.441660,2.559080,2.033440,1.797050,1.193850,3.599310,2.903530,2.573000,1.431740,1.251420
2022-03-16,2.338530,2.566280,2.278450,2.333540,1.883090,1.693610,3.173960,2.569990,2.353550,1.363380,1.211970,2.514370,2.792840,2.432470,2.551930,2.026850,1.793030,1.190193,3.574460,2.874220,2.573390,1.430830,1.251410
2022-03-15,2.320630,2.539890,2.262130,2.317950,1.872070,1.687040,3.102990,2.550020,2.353660,1.361790,1.211970,2.496280,2.766160,2.416470,2.535820,2.015820,1.786470,1.183586,3.488720,2.849040,2.573560,1.428790,1.251410
2022-03-14,2.320400,2.539550,2.261540,2.313600,1.872300,1.687520,3.080630,2.567460,2.353590,1.363450,1.211970,2.498360,2.768640,2.417710,2.533150,2.017590,1.787910,1.181666,3.461710,2.871070,2.573470,1.430910,1.251410
2022-03-11,2.314530,2.530030,2.255940,2.302420,1.868840,1.685850,3.076650,2.541750,2.353400,1.366090,1.211910,2.490610,2.756350,2.410440,2.520180,2.012840,1.785590,1.177030,3.456890,2.838650,2.573030,1.434270,1.251350
2022-03-10,2.321680,2.540480,2.262230,2.310640,1.873200,1.688520,3.095110,2.557630,2.353270,1.366990,1.211920,2.498700,2.768110,2.417370,2.530020,2.017810,1.788630,1.181908,3.479190,2.858710,2.572730,1.435420,1.251350
2022-03-09,2.317880,2.534360,2.258730,2.306240,1.871090,1.687460,3.110470,2.527390,2.352030,1.368640,1.211910,2.491880,2.757950,2.411300,2.522170,2.013760,1.786460,1.180775,3.497760,2.820550,2.571050,1.437520,1.251340
2022-03-08,2.299510,2.506330,2.241530,2.287860,1.859910,1.681260,3.038880,2.502650,2.352120,1.370620,1.211920,2.473180,2.729240,2.394130,2.503570,2.002480,1.780330,1.176200,3.411250,2.789320,2.570790,1.440040,1.251350
2022-03-07,2.308410,2.518200,2.249310,2.293250,1.866060,1.685850,3.050350,2.526560,2.352000,1.374640,1.211960,2.484220,2.743840,2.403680,2.510270,2.010270,1.786040,1.176688,3.425110,2.819530,2.570620,1.445160,1.251400
2022-03-04,2.326830,2.546050,2.265680,2.314080,1.877780,1.692830,3.127840,2.549610,2.349540,1.376090,1.211900,2.502850,2.771980,2.419610,2.532240,2.022070,1.793050,1.186689,3.518760,2.848660,2.567670,1.447000,1.251320
2022-03-03,2.340780,2.567420,2.278430,2.328830,1.886460,1.697790,3.190860,2.564340,2.349500,1.376280,1.211930,2.516720,2.793110,2.431740,2.546680,2.030510,1.797820,1.192334,3.594850,2.867240,2.567620,1.447230,1.251360
2022-03-02,2.343830,2.571480,2.281090,2.333230,1.888740,1.699560,3.225800,2.548200,2.349620,1.378340,1.211920,2.517800,2.794280,2.432450,2.549730,2.031470,1.798870,1.192128,3.637050,2.846860,2.567820,1.449860,1.251350
2022-03-01,2.338990,2.564490,2.276210,2.327140,1.885840,1.697910,3.204610,2.545490,2.349560,1.379460,1.211920,2.513230,2.787520,2.427710,2.544060,2.028700,1.797340,1.186347,3.611440,2.843460,2.567790,1.451290,1.251350
2022-02-28,2.343120,2.571350,2.280560,2.326640,1.888500,1.699330,3.255570,2.528110,2.347470,1.379330,1.211920,2.514600,2.790260,2.429240,2.540880,2.029230,1.797470,1.189559,3.673040,2.821530,2.565230,1.451120,1.251350
2022-02-25,2.341660,2.569890,2.280030,2.326430,1.887480,1.698250,3.270470,2.512130,2.347470,1.376510,1.211890,2.511440,2.786480,2.427270,2.539110,2.026970,1.795540,1.187652,3.691000,2.801360,2.565170,1.447530,1.251310
2022-02-24,2.334200,2.559730,2.273160,2.318980,1.883020,1.695430,3.239930,2.508090,2.347730,1.376010,1.211880,2.504380,2.776620,2.420620,2.532000,2.022650,1.792780,1.179716,3.654100,2.796280,2.565310,1.446890,1.251310
2022-02-23,2.347620,2.579990,2.284850,2.331190,1.891310,1.700420,3.237310,2.568200,2.347390,1.375930,1.211870,2.523090,2.804220,2.436760,2.549670,2.034580,1.799900,1.188981,3.650930,2.872200,2.564770,1.446790,1.251290
2022-02-22,2.349830,2.582670,2.287140,2.334110,1.893080,1.701900,3.270870,2.549570,2.347380,1.378340,1.211870,2.523220,2.803710,2.437020,2.550720,2.034890,1.800610,1.192045,3.691500,2.848680,2.564730,1.449860,1.251290
2022-02-21,2.361390,2.599930,2.297510,2.344570,1.900000,1.705970,3.299660,2.576780,2.347510,1.378350,1.211870,2.536510,2.823340,2.448670,2.562660,2.042910,1.805320,1.198291,3.726310,2.883060,2.564910,1.449880,1.251290
2022-02-18,2.366000,2.607020,2.301930,2.348900,1.902720,1.707420,3.326800,2.576720,2.347600,1.377940,1.211850,2.540520,2.829610,2.452430,2.566090,2.045140,1.806440,1.197498,3.759120,2.883020,2.565030,1.449350,1.251260
2022-02-17,2.375720,2.621430,2.310670,2.361150,1.908750,1.711110,3.349780,2.600600,2.347550,1.378440,1.211840,2.551770,2.846140,2.462360,2.580580,2.052240,1.810770,1.204885,3.786900,2.913190,2.564940,1.449990,1.251250
2022-02-16,2.382830,2.632340,2.317680,2.369280,1.913050,1.713450,3.395070,2.597500,2.347610,1.377650,1.211840,2.557740,2.855410,2.468160,2.587190,2.055660,1.812540,1.206184,3.841650,2.909300,2.565020,1.448980,1.251260
2022-02-15,2.376270,2.622560,2.311950,2.361480,1.909140,1.711120,3.395380,2.569220,2.347660,1.377850,1.211830,2.548870,2.842280,2.460400,2.577320,2.050100,1.809250,1.204071,3.842010,2.873590,2.565100,1.449240,1.251250
2022-02-14,2.374020,2.618760,2.309640,2.357540,1.908180,1.710980,3.365300,2.580740,2.347710,1.378950,1.211830,2.548260,2.840760,2.459720,2.574480,2.050470,1.809960,1.202839,3.805650,2.888170,2.565040,1.450640,1.251240
2022-02-11,2.376850,2.623010,2.312360,2.361170,1.909700,1.711750,3.386400,2.576600,2.347590,1.378750,1.211830,2.550330,2.843920,2.461640,2.577360,2.051360,1.810350,1.204284,3.831150,2.882980,2.564900,1.450380,1.251240
2022-02-10,2.387930,2.638890,2.322090,2.371110,1.917060,1.716770,3.417370,2.598750,2.347440,1.381760,1.211830,2.562780,2.861460,2.472280,2.588190,2.059740,1.816090,1.210753,3.868590,2.910970,2.564680,1.454220,1.251250
2022-02-09,2.392370,2.644780,2.326540,2.377510,1.919920,1.718750,3.447540,2.592050,2.347550,1.383300,1.211800,2.566180,2.865760,2.475720,2.593370,2.061870,1.817690,1.210465,3.905040,2.902530,2.564820,1.456170,1.251210
2022-02-08,2.378650,2.625150,2.315250,2.364960,1.912190,1.713960,3.410090,2.568300,2.347650,1.382230,1.211800,2.550930,2.844160,2.463540,2.579150,2.053270,1.812350,1.205972,3.859790,2.872550,2.564980,1.454810,1.251200
2022-02-07,2.372540,2.615210,2.309330,2.357790,1.908940,1.712670,3.401980,2.545660,2.347660,1.385820,1.211810,2.543270,2.831810,2.456200,2.570150,2.048990,1.810600,1.204049,3.849990,2.843960,2.565030,1.459380,1.251220
2022-02-04,2.374340,2.618050,2.310940,2.361270,1.910440,1.713730,3.420110,2.541390,2.344260,1.386930,1.211750,2.544320,2.833500,2.456980,2.573200,2.049990,1.811380,1.203305,3.871920,2.838630,2.560950,1.460800,1.251150
2022-02-03,2.366220,2.604680,2.302800,2.357910,1.905640,1.711570,3.389030,2.525700,2.343480,1.391020,1.211780,2.535600,2.819250,2.448410,2.569170,2.044910,1.809210,1.203554,3.834330,2.818830,2.560040,1.466010,1.251180
2022-02-02,2.378260,2.622550,2.314270,2.369900,1.913000,1.715860,3.450910,2.530250,2.343530,1.390900,1.211730,2.546830,2.835880,2.458890,2.580090,2.051600,1.813070,1.203243,3.909150,2.824580,2.560110,1.465850,1.251130
2022-02-01,2.368070,2.607740,2.305160,2.357860,1.906900,1.712170,3.435200,2.500010,2.343520,1.390550,1.211740,2.534380,2.817910,2.447690,2.566380,2.043940,1.808450,1.199249,3.890170,2.786420,2.560130,1.465410,1.251140
2022-01-31,2.361770,2.598490,2.299670,2.352060,1.903140,1.709910,3.422480,2.483410,2.340450,1.390320,1.211740,2.526900,2.807010,2.441280,2.559760,2.039390,1.805700,1.197147,3.874800,2.765460,2.556390,1.465120,1.251140
2022-01-28,2.354760,2.588600,2.293220,2.346790,1.898710,1.707060,3.382090,2.485850,2.340570,1.388620,1.211690,2.520850,2.798600,2.435940,2.555570,2.035790,1.803230,1.194122,3.825990,2.768590,2.556540,1.462950,1.251080
2022-01-27,2.336280,2.561730,2.276870,2.325250,1.887530,1.700260,3.334430,2.443270,2.340400,1.387410,1.211720,2.500100,2.768330,2.417720,2.530830,2.022910,1.795400,1.183717,3.768360,2.714820,2.556130,1.461410,1.251110
2022-01-25,2.343610,2.572260,2.283020,2.332710,1.892220,1.703370,3.332710,2.475260,2.340150,1.389510,1.211690,2.510310,2.782640,2.426220,2.541260,2.029590,1.799830,1.192084,3.766240,2.755250,2.555900,1.464090,1.251070
2022-01-24,2.363770,2.602090,2.300930,2.351320,1.904630,1.710850,3.374180,2.531570,2.340170,1.390330,1.211680,2.534160,2.817750,2.447130,2.563140,2.044610,1.808860,1.199653,3.816360,2.826390,2.555780,1.465130,1.251060
2022-01-21,2.369010,2.609200,2.305220,2.354860,1.907820,1.713020,3.380450,2.547230,2.339960,1.391910,1.211650,2.540530,2.826560,2.452440,2.567400,2.048680,1.811600,1.202449,3.823940,2.846220,2.555500,1.467140,1.251030
2022-01-20,2.386270,2.635820,2.320760,2.371750,1.917970,1.718620,3.410600,2.601910,2.339770,1.390020,1.211650,2.561610,2.858560,2.471020,2.588210,2.061330,1.818580,1.211572,3.860420,2.915310,2.555300,1.464740,1.251020
2022-01-19,2.389040,2.639940,2.323660,2.376800,1.919920,1.719840,3.430330,2.598830,2.339890,1.389590,1.211680,2.563660,2.861740,2.473350,2.592720,2.062890,1.819560,1.213871,3.884320,2.911420,2.555430,1.464190,1.251060
2022-01-18,2.396140,2.652070,2.329270,2.386100,1.924570,1.722290,3.459160,2.619180,2.317700,1.390350,1.211670,2.571060,2.874590,2.478850,2.602620,2.067740,1.822010,1.217533,3.919160,2.937150,2.528870,1.465150,1.251050
2022-01-17,2.405010,2.664750,2.337470,2.395290,1.930130,1.725880,3.504280,2.621290,2.317650,1.392250,1.211670,2.579330,2.886230,2.486240,2.611210,2.072830,1.825380,1.222299,3.973730,2.939830,2.528810,1.467570,1.251040
2022-01-14,2.399980,2.657850,2.332140,2.390230,1.927330,1.724200,3.494940,2.612870,2.301900,1.393820,1.211650,2.573310,2.878120,2.479940,2.605140,2.069390,1.823300,1.218306,3.962440,2.929230,2.509950,1.469580,1.251020
2022-01-13,2.403900,2.663350,2.335300,2.395620,1.929790,1.725890,3.491730,2.631260,2.301880,1.394950,1.211640,2.578740,2.885830,2.484450,2.611970,2.073000,1.825700,1.220614,3.958570,2.952480,2.509940,1.471020,1.251020
2022-01-12,2.407220,2.668580,2.338950,2.399500,1.932170,1.727330,3.529280,2.618060,2.301860,1.394800,1.211640,2.580380,2.888420,2.486390,2.614480,2.074120,1.826400,1.225447,4.003970,2.935820,2.509940,1.470850,1.251010
2022-01-11,2.403260,2.663020,2.335760,2.395800,1.929690,1.725610,3.526970,2.603860,2.301860,1.393330,1.211630,2.575270,2.881320,2.482300,2.609530,2.070850,1.824150,1.221338,4.001170,2.917890,2.509960,1.468970,1.251000
2022-01-10,2.403400,2.663180,2.335740,2.397650,1.929510,1.725380,3.504150,2.621150,2.301840,1.392300,1.211630,2.577160,2.884170,2.484050,2.613180,2.071960,1.824650,1.219149,3.973580,2.939760,2.509960,1.467660,1.251000
2022-01-07,2.398970,2.659890,2.328910,2.397290,1.927700,1.723800,3.509580,2.621300,2.281350,1.393990,1.211610,2.571240,2.879520,2.475390,2.611480,2.069340,1.822440,1.220346,3.980150,2.939980,2.485480,1.469790,1.250980
2022-01-06,2.392650,2.651040,2.324680,2.391500,1.924780,1.722010,3.515580,2.596310,2.281350,1.393880,1.211630,2.562430,2.867270,2.469260,2.602870,2.064900,1.819740,1.215202,3.987400,2.908430,2.485480,1.469650,1.251000
2022-01-05,2.403160,2.666730,2.332540,2.404160,1.931390,1.726290,3.501830,2.653700,2.281350,1.396300,1.211570,2.577710,2.889880,2.481170,2.620120,2.074990,1.826140,1.224331,3.970770,2.980940,2.485480,1.472730,1.250930
2022-01-04,2.409130,2.675990,2.337970,2.413060,1.935280,1.728640,3.535810,2.656760,2.274390,1.397430,1.211570,2.583200,2.898270,2.485820,2.628400,2.078420,1.828220,1.228707,4.011860,2.984840,2.477170,1.474160,1.250930
