date	value
2005-12-17	14161.1819
2005-12-18	14161.1819
2005-12-19	14109.1795
2005-12-20	14157.2852
2005-12-21	14240.3161
2005-12-22	14271.67
2005-12-23	14319.7758
2005-12-24	14319.7758
2005-12-25	14319.7758
2005-12-26	14375.5037
2005-12-27	14368.7893
2005-12-28	14406.181
2005-12-29	14413.4179
2005-12-30	14355.2063
2005-12-31	14372.6175
2006-01-01	14355.2063
2006-01-02	14355.2063
2006-01-03	14480.2965
2006-01-04	14576.1739
2006-01-05	14564.7491
2006-01-06	14557.3496
2006-01-07	14557.3496
2006-01-08	14557.3496
2006-01-09	14562.8479
2006-01-10	14542.7132
2006-01-11	14577.8525
2006-01-12	14581.6722
2006-01-13	14554.7889
2006-01-14	14554.7889
2006-01-15	14554.7889
2006-01-16	14627.8766
2006-01-17	14627.0459
2006-01-18	14487.9016
2006-01-19	14621.796
2006-01-20	14568.9542
2006-01-21	14568.9542
2006-01-22	14568.9542
2006-01-23	14513.5346
2006-01-24	14550.5924
2006-01-25	14607.9989
2006-01-26	14664.018
2006-01-27	14802.7255
2006-01-28	14802.7255
2006-01-29	14802.7255
2006-01-30	14751.8878
2006-01-31	14695.3034
2006-02-01	14764.6229
2006-02-02	14644.6969
2006-02-03	14595.4436
2006-02-04	14595.4436
2006-02-05	14595.4436
2006-02-06	14773.5812
2006-02-07	14736.2494
2006-02-08	14625.4444
2006-02-09	14711.1645
2006-02-10	14703.4395
2006-02-11	14703.4395
2006-02-12	14703.4395
2006-02-13	14592.9428
2006-02-14	14672.9934
2006-02-15	14656.096
2006-02-16	14667.4866
2006-02-17	14630.1462
2006-02-18	14630.1462
2006-02-19	14630.1462
2006-02-20	14662.5535
2006-02-21	14738.8615
2006-02-22	14793.5703
2006-02-23	14839.1581
2006-02-24	14814.2531
2006-02-25	14814.2531
2006-02-26	14814.2531
2006-02-27	14900.2644
2006-02-28	14833.7711
2006-03-01	14757.5574
2006-03-02	14823.3826
2006-03-03	14819.9911
2006-03-04	14819.9911
2006-03-05	14819.9911
2006-03-06	14843.3032
2006-03-07	14791.8574
2006-03-08	14844.2881
2006-03-09	14890.5953
2006-03-10	14918.9774
2006-03-11	14918.9774
2006-03-12	14918.9774
2006-03-13	15031.5894
2006-03-14	14969.0957
2006-03-15	15002.1454
2006-03-16	15074.685
2006-03-17	15137.0246
2006-03-18	15137.0246
2006-03-19	15137.0246
2006-03-20	15330.4751
2006-03-21	15299.9348
2006-03-22	15345.8995
2006-03-23	15365.0578
2006-03-24	15430.5833
2006-03-25	15430.5833
2006-03-26	15430.5833
2006-03-27	15536.1298
2006-03-28	15513.8712
2006-03-29	15531.7877
2006-03-30	15573.8556
2006-03-31	15612.729
2006-04-01	15551.6997
2006-04-02	15551.6997
2006-04-03	15726.2831
2006-04-04	15709.8396
2006-04-05	15761.9363
2006-04-06	15803.1563
2006-04-07	15763.3323
2006-04-08	15763.3323
2006-04-09	15763.3323
2006-04-10	15678.6998
2006-04-11	15673.0045
2006-04-12	15588.6461
2006-04-13	15609.5516
2006-04-14	15609.5516
2006-04-15	15609.5516
2006-04-16	15609.5516
2006-04-17	15581.3493
2006-04-18	15749.0299
2006-04-19	15819.5484
2006-04-20	15857.7024
2006-04-21	15784.9571
2006-04-22	15784.9571
2006-04-23	15784.9571
2006-04-24	15834.8442
2006-04-25	15820.9101
2006-04-26	15893.5868
2006-04-27	15860.4429
2006-04-28	15778.2513
2006-04-29	15778.2513
2006-04-30	15778.2513
2006-05-01	15848.9325
2006-05-02	15832.2492
2006-05-03	15753.175
2006-05-04	15654.814
2006-05-05	15822.1519
2006-05-06	15822.1519
2006-05-07	15822.1519
2006-05-08	15893.7923
2006-05-09	15887.9857
2006-05-10	15907.4781
2006-05-11	15866.3352
2006-05-12	15748.9871
2006-05-13	15748.9871
2006-05-14	15748.9871
2006-05-15	15701.7121
2006-05-16	15623.2887
2006-05-17	15555.9904
2006-05-18	15331.7769
2006-05-19	15322.1849
2006-05-20	15322.1849
2006-05-21	15322.1849
2006-05-22	15096.6696
2006-05-23	15107.178
2006-05-24	15107.6148
2006-05-25	15040.8731
2006-05-26	15224.6974
2006-05-27	15224.6974
2006-05-28	15224.6974
2006-05-29	15284.9045
2006-05-30	15191.5878
2006-05-31	15105.4309
2006-06-01	15271.9895
2006-06-02	15325.859
2006-06-03	15325.859
2006-06-04	15325.859
2006-06-05	15348.7171
2006-06-06	15172.6692
2006-06-07	15120.1444
2006-06-08	14838.9268
2006-06-09	14923.4822
2006-06-10	14923.4822
2006-06-11	14923.4822
2006-06-12	14867.4802
2006-06-13	14622.6867
2006-06-14	14674.7148
2006-06-15	14801.2096
2006-06-16	14974.8852
2006-06-17	14974.8852
2006-06-18	14974.8852
2006-06-19	14776.2961
2006-06-20	14716.5857
2006-06-21	14837.2225
2006-06-22	14997.1866
2006-06-23	14930.9332
2006-06-24	14930.9332
2006-06-25	14930.9332
2006-06-26	15003.2844
2006-06-27	15017.9893
2006-06-28	14953.9369
2006-06-29	15101.7825
2006-06-30	15330.9633
2006-07-01	15293.6572
2006-07-02	15293.6572
2006-07-03	15358.686
2006-07-04	15375.7289
2006-07-05	15240.43
2006-07-06	15280.117
2006-07-07	15273.2656
2006-07-08	15273.2656
2006-07-09	15273.2656
2006-07-10	15313.2181
2006-07-11	15220.0213
2006-07-12	15202.5244
2006-07-13	15053.7453
2006-07-14	14816.3513
2006-07-15	14816.3513
2006-07-16	14816.3513
2006-07-17	14786.3591
2006-07-18	14720.6452
2006-07-19	14782.6251
2006-07-20	14918.5064
2006-07-21	14819.5715
2006-07-22	14819.5715
2006-07-23	14819.5715
2006-07-24	14948.9268
2006-07-25	15078.5818
2006-07-26	14954.9646
2006-07-27	15099.3331
2006-07-28	15073.9656
2006-07-29	15073.9656
2006-07-30	15073.9656
2006-07-31	15102.2364
2006-08-01	15057.8048
2006-08-02	15051.7669
2006-08-03	15144.6297
2006-08-04	15100.5492
2006-08-05	15100.5492
2006-08-06	15100.5492
2006-08-07	15060.6396
2006-08-08	15165.9805
2006-08-09	15071.6447
2006-08-10	15027.5043
2006-08-11	15009.0311
2006-08-12	15009.0311
2006-08-13	15009.0311
2006-08-14	15114.8174
2006-08-15	15105.1654
2006-08-16	15190.4316
2006-08-17	15373.0397
2006-08-18	15381.0131
2006-08-19	15381.0131
2006-08-20	15381.0131
